Pedro Silva,Castelo Branco, 05 10 15 17 
Eduarda Marinho,Faro, 01 04 05 08 
Jose Salgado,Viseu, 05 11 13 19 
Agostinho Rodrigues,Viana do Castelo, 08 09 12 20 
Eduardo Aguiar,Vila Real, 02 04 13 15 
Filipa Melo,Porto, 01 05 14 17 
Zacarias Nunes,Viana do Castelo, 02 06 12 19 
Filipe Pinto,Viana do Castelo, 02 07 09 16 
Xavier Pinho,Braganca, 01 02 11 13 
Daniela Vilela,Aveiro, 02 14 16 20 
Jose Santos,Braganca, 04 11 18 20 
Fernanda Jesus,Evora, 06 10 11 14 
Inacio Marques,Leiria, 01 09 12 15 
Diogo Santos,Coimbra, 05 07 08 15 
Filipa Rodrigues,Portalegre, 01 04 05 08 
Luis Gomes,Viana do Castelo, 01 06 11 19 
Susana Teixeira,Santarem, 07 08 11 16 
Maria Batista,Aveiro, 03 09 10 11 
Paula Pascoal,Setubal, 13 17 19 20 
Daniel Gomes,Lisboa, 02 13 17 20 
Jose Bastos,Viseu, 05 11 16 18 
Ana Pascoal,Vila Real, 10 12 14 17 
Maria Bastos,Santarem, 06 09 14 15 
Pedro Gomes,Braganca, 04 13 15 17 
Eduarda Jesus,Viseu, 07 08 10 18 
Agostinho Andrade,Braganca, 01 05 08 09 
Agostinho Nunes,Santarem, 10 11 16 18 
Alexandre Pascoal,Aveiro, 01 09 15 20 
Sonia Vilela,Braga, 01 08 16 20 
Paula Bastos,Viana do Castelo, 03 07 08 10 
Bernardo Oliveira,Santarem, 01 09 17 18 
Joana Pinho,Porto, 01 06 11 15 
Inacio Rodrigues,Braga, 02 11 12 15 
Fernanda Teixeira,Braganca, 05 06 15 20 
Diogo Salgado,Setubal, 02 15 18 20 
Eduarda Salgado,Vila Real, 03 07 08 10 
Jose Gomes,Viseu, 01 05 10 18 
Luis Santos,Leiria, 03 04 06 07 
Joao Gomes,Coimbra, 03 09 10 20 
Eduardo Gomes,Setubal, 09 12 16 20 
Eduardo Pereira,Evora, 04 14 16 17 
Fernando Salgado,Lisboa, 03 05 08 18 
Julio Pinho,Portalegre, 03 08 11 15 
Paulo Pinho,Leiria, 02 05 15 16 
Luis Jesus,Evora, 01 13 18 19 
Xavier Melo,Portalegre, 02 07 15 18 
Soraia Nunes,Coimbra, 03 10 11 13 
Alexandra Gomes,Setubal, 06 08 09 12 
Beatriz Batista,Vila Real, 02 06 07 13 
Rogerio Silva,Vila Real, 04 12 17 18 
Luis Marques,Braga, 07 08 11 12 
Xavier Melo,Viseu, 01 06 10 20 
Luisa Gomes,Braga, 01 03 14 20 
Fernando Oliveira,Braga, 02 03 10 12 
Xavier Salgado,Castelo Branco, 08 17 18 19 
Carlos Lopes,Setubal, 03 05 08 18 
Inacio Andrade,Faro, 03 09 17 18 
Jose Marques,Viseu, 06 11 19 20 
Julio Salgado,Viseu, 03 11 14 15 
Zacarias Marinho,Viana do Castelo, 08 10 19 20 
Daniela Morais,Viseu, 06 11 18 19 
Filipa Chaves,Castelo Branco, 02 05 09 12 
Sonia Marques,Viseu, 09 12 14 18 
Daniel Marques,Santarem, 04 07 16 18 
Joana Silva,Viseu, 04 08 12 14 
Joao Pinho,Portalegre, 05 06 12 17 
Maria Vilela,Coimbra, 03 06 15 20 
Bernardo Oliveira,Castelo Branco, 02 08 12 20 
Alexandre Santos,Lisboa, 02 05 06 11 
Zacarias Rodrigues,Setubal, 01 03 05 17 
Beatriz Batista,Viseu, 01 05 06 19 
Xavier Bastos,Porto, 07 08 15 18 
Soraia Rodrigues,Vila Real, 06 09 10 16 
Joana Pereira,Porto, 01 05 08 13 
Filipa Santos,Braga, 03 07 09 13 
Filipe Seabra,Evora, 03 05 08 18 
Inacio Seabra,Viseu, 08 09 10 11 
Carlos Pinto,Evora, 09 12 13 16 
Julio Barbosa,Vila Real, 05 08 14 17 
Eduardo Pinho,Viseu, 02 07 15 19 
Antonio Pinho,Braganca, 07 09 10 19 
Daniela Silva,Braganca, 02 07 15 17 
Helena Jesus,Braga, 05 11 12 17 
Daniel Aguiar,Braga, 04 12 16 17 
Inacio Jesus,Setubal, 08 16 17 18 
Helena Vilela,Coimbra, 02 08 13 17 
Luis Pinho,Aveiro, 03 04 18 20 
Fernanda Morais,Vila Real, 02 10 12 13 
Rogerio Pascoal,Castelo Branco, 06 08 09 14 
Fernanda Teixeira,Aveiro, 01 04 09 10 
Xavier Trindade,Porto, 05 10 11 13 
Sonia Trindade,Lisboa, 02 05 19 20 
Daniel Salgado,Santarem, 08 09 15 16 
Paulo Gomes,Coimbra, 03 06 12 14 
Agostinho Trindade,Setubal, 06 09 11 14 
Agostinho Aguiar,Vila Real, 01 05 13 20 
Rogerio Barbosa,Beja, 01 04 06 07 
Eduarda Morais,Castelo Branco, 01 05 09 10 
Fernando Salgado,Santarem, 05 08 09 18 
Paulo Abreu,Evora, 02 06 07 13 
Maria Pereira,Viana do Castelo, 04 05 10 14 
Zacarias Costa,Evora, 05 16 17 20 
Ana Melo,Santarem, 01 08 13 15 
Ana Lopes,Coimbra, 02 08 18 19 
Helena Bastos,Viseu, 01 14 18 20 
Bernardo Vilela,Faro, 02 09 10 15 
Joana Pascoal,Faro, 03 06 07 18 
Inacio Barbosa,Aveiro, 05 14 15 18 
Filipe Costa,Lisboa, 02 09 14 15 
Paulo Batista,Evora, 04 10 13 17 
Helena Aguiar,Aveiro, 02 06 07 15 
Inacio Lopes,Aveiro, 02 03 13 14 
Alexandra Aguiar,Faro, 01 14 16 18 
Antonio Lopes,Evora, 08 09 10 17 
Filipa Teixeira,Castelo Branco, 02 08 12 17 
Ana Seabra,Braganca, 04 07 15 18 
Agostinho Morais,Vila Real, 02 09 13 19 
Joao Pereira,Braga, 05 13 14 19 
Joao Marques,Braganca, 03 04 17 20 
Inacio Morais,Coimbra, 01 10 11 17 
Daniel Lopes,Evora, 03 04 11 14 
Pedro Barbosa,Aveiro, 07 12 13 19 
Paula Oliveira,Guarda, 02 03 05 08 
Soraia Abreu,Portalegre, 04 05 11 12 
Ana Santos,Porto, 05 14 15 16 
Joana Lopes,Coimbra, 01 03 16 17 
Soraia Gomes,Faro, 02 11 16 18 
Joana Aguiar,Lisboa, 01 04 06 14 
Alexandra Gomes,Braganca, 06 12 18 20 
Sonia Abreu,Castelo Branco, 03 05 06 07 
Soraia Aguiar,Portalegre, 04 11 14 19 
Rogerio Batista,Leiria, 08 10 11 20 
Alexandra Rodrigues,Castelo Branco, 03 08 16 17 
Soraia Pinto,Castelo Branco, 03 09 14 19 
Bernardo Pinho,Braganca, 08 15 16 17 
Helena Batista,Evora, 05 06 07 11 
Agostinho Batista,Leiria, 03 04 07 10 
Maria Pereira,Porto, 02 07 15 19 
Joana Barbosa,Castelo Branco, 02 04 09 16 
Zacarias Abreu,Braga, 01 04 12 16 
Alexandra Silva,Santarem, 02 05 12 20 
Luisa Marques,Castelo Branco, 03 13 15 20 
Joana Abreu,Vila Real, 02 05 10 12 
Filipe Marques,Guarda, 01 15 16 19 
Inacio Pascoal,Leiria, 08 09 18 19 
Susana Barbosa,Viana do Castelo, 02 08 11 18 
Carlos Aguiar,Santarem, 09 12 13 15 
Paula Chaves,Beja, 08 11 14 18 
Helena Gomes,Portalegre, 09 13 14 19 
Soraia Oliveira,Vila Real, 02 09 10 16 
Rogerio Pinho,Aveiro, 08 14 19 20 
Carla Nunes,Portalegre, 01 02 07 16 
Alexandre Barbosa,Vila Real, 03 07 10 11 
Daniela Teixeira,Evora, 06 16 17 20 
Daniela Aguiar,Viseu, 01 06 08 09 
Rogerio Vilela,Castelo Branco, 09 12 16 17 
Pedro Gomes,Viana do Castelo, 02 03 04 15 
Daniel Pinto,Braganca, 06 08 15 19 
Eduardo Trindade,Braganca, 01 07 08 11 
Susana Morais,Viseu, 05 12 17 19 
Bernardo Marques,Braga, 08 10 13 19 
Fernanda Silva,Setubal, 01 03 07 19 
Zacarias Batista,Braga, 05 10 13 17 
Rogerio Barbosa,Lisboa, 15 17 18 20 
Joao Morais,Coimbra, 02 12 13 17 
Diogo Seabra,Coimbra, 01 04 12 16 
Ana Marinho,Viseu, 03 11 13 17 
Paulo Nunes,Guarda, 04 10 15 20 
Joana Pereira,Porto, 06 12 14 17 
Soraia Jesus,Evora, 02 04 18 20 
Joao Marques,Porto, 02 05 08 10 
Luis Pinto,Leiria, 04 08 10 19 
Paulo Jesus,Leiria, 08 09 12 17 
Fernando Marinho,Guarda, 04 06 08 10 
Diogo Barbosa,Lisboa, 11 12 14 17 
Daniel Costa,Setubal, 07 12 15 19 
Bernardo Oliveira,Braganca, 04 05 10 16 
Eduardo Salgado,Beja, 01 10 11 16 
Daniela Aguiar,Viseu, 05 07 10 11 
Joana Costa,Guarda, 04 17 18 20 
Ana Pinho,Castelo Branco, 01 02 07 13 
Eduarda Seabra,Lisboa, 02 04 06 11 
Antonio Costa,Aveiro, 06 07 11 20 
Fernanda Nunes,Leiria, 03 07 12 20 
Paula Morais,Lisboa, 07 09 19 20 
Daniela Pinto,Porto, 01 11 12 15 
Carla Chaves,Leiria, 05 07 14 15 
Agostinho Vilela,Braganca, 02 08 15 17 
Alexandre Pinto,Leiria, 11 14 18 19 
Rogerio Jesus,Faro, 02 06 07 20 
Alexandre Barbosa,Viseu, 03 07 08 11 
Eduardo Vilela,Aveiro, 01 02 04 17 
Alexandra Marinho,Guarda, 03 06 07 20 
Carlos Marinho,Faro, 07 08 09 15 
Xavier Salgado,Porto, 06 08 10 15 
Xavier Pereira,Castelo Branco, 01 03 09 16 
Diogo Jesus,Evora, 02 05 06 17 
Carla Melo,Coimbra, 05 15 17 19 
Paulo Marques,Portalegre, 01 09 10 12 
Zacarias Oliveira,Faro, 02 04 12 15 
Filipa Chaves,Evora, 02 06 07 14 
Paulo Pereira,Leiria, 08 14 17 20 
Beatriz Silva,Porto, 05 08 09 14 
Bernardo Costa,Santarem, 01 10 11 19 
Ana Barbosa,Vila Real, 02 03 06 20 
Soraia Salgado,Setubal, 03 04 12 14 
Zacarias Marinho,Evora, 02 05 10 16 
Diogo Bastos,Braganca, 08 11 12 17 
Susana Aguiar,Beja, 11 14 17 20 
Julio Trindade,Vila Real, 05 07 11 16 
Bernardo Santos,Vila Real, 05 10 14 19 
Antonio Andrade,Portalegre, 01 11 13 15 
Filipe Batista,Braganca, 05 08 10 19 
Inacio Abreu,Faro, 04 09 10 16 
Susana Andrade,Braganca, 06 11 17 20 
David Costa,Evora, 12 13 15 16 
Sonia Barbosa,Portalegre, 02 11 16 20 
Carlos Batista,Setubal, 09 10 14 20 
Sonia Seabra,Braga, 02 16 18 19 
Inacio Marinho,Faro, 01 09 11 13 
Daniela Gomes,Braga, 01 10 13 17 
Agostinho Salgado,Vila Real, 07 11 14 15 
Joana Salgado,Castelo Branco, 06 07 08 14 
Luisa Andrade,Beja, 01 02 06 09 
Agostinho Chaves,Braga, 04 08 09 13 
Filipe Marinho,Lisboa, 06 10 11 19 
Jose Teixeira,Santarem, 04 08 14 20 
Maria Marques,Porto, 03 05 10 11 
Susana Marinho,Portalegre, 03 07 12 13 
Antonio Barbosa,Beja, 09 12 13 15 
Alexandre Barbosa,Setubal, 01 08 19 20 
Pedro Trindade,Santarem, 06 07 17 18 
Rogerio Jesus,Evora, 01 02 04 20 
David Lopes,Setubal, 01 05 06 07 
Soraia Morais,Guarda, 02 09 12 14 
Pedro Lopes,Leiria, 02 05 10 19 
Daniela Pinho,Braganca, 03 15 16 18 
Rogerio Trindade,Guarda, 03 07 14 18 
Agostinho Jesus,Leiria, 08 12 17 19 
Rogerio Gomes,Coimbra, 02 03 04 11 
Pedro Oliveira,Setubal, 04 11 18 19 
Xavier Pereira,Aveiro, 01 03 16 18 
Daniela Nunes,Coimbra, 01 04 07 11 
Antonio Seabra,Setubal, 08 11 17 18 
Alexandra Santos,Castelo Branco, 01 04 06 08 
Fernanda Pereira,Coimbra, 01 04 12 18 
Eduardo Vilela,Aveiro, 02 04 06 12 
Alexandre Andrade,Leiria, 03 17 19 20 
Inacio Trindade,Coimbra, 09 13 14 16 
Maria Marques,Faro, 04 05 06 18 
Carlos Rodrigues,Evora, 04 08 11 14 
Maria Vilela,Braganca, 10 13 15 19 
Daniel Bastos,Viana do Castelo, 02 08 17 19 
Antonio Abreu,Guarda, 02 11 14 19 
Luisa Teixeira,Setubal, 07 09 13 18 
Paula Andrade,Vila Real, 03 08 10 12 
Paulo Bastos,Vila Real, 07 13 17 20 
Beatriz Chaves,Castelo Branco, 06 07 15 19 
Filipa Lopes,Beja, 01 05 11 16 
Zacarias Jesus,Porto, 05 07 09 13 
Fernanda Pascoal,Leiria, 04 07 13 18 
Diogo Bastos,Beja, 01 06 09 11 
Daniela Silva,Leiria, 05 06 09 15 
Carlos Pinto,Guarda, 02 10 11 13 
Daniela Bastos,Vila Real, 01 10 12 20 
David Aguiar,Beja, 02 05 07 14 
Inacio Salgado,Evora, 01 03 10 20 
Carlos Bastos,Evora, 04 08 15 18 
Ana Rodrigues,Portalegre, 09 12 17 19 
Carla Vilela,Lisboa, 01 02 06 09 
Helena Chaves,Evora, 09 10 18 20 
Eduardo Pereira,Braganca, 02 05 09 17 
Ana Oliveira,Lisboa, 03 08 12 19 
Luis Pinto,Braganca, 01 11 16 19 
Filipe Pinho,Braga, 04 10 13 19 
Sonia Aguiar,Braganca, 05 06 07 14 
Pedro Marques,Santarem, 06 07 16 19 
Antonio Bastos,Porto, 02 03 04 18 
Sonia Melo,Viseu, 09 14 15 17 
Paulo Pinho,Lisboa, 05 09 17 19 
Carlos Oliveira,Beja, 03 12 13 20 
Paulo Jesus,Aveiro, 03 07 08 14 
Paulo Pascoal,Leiria, 10 11 16 20 
Filipe Rodrigues,Porto, 13 15 18 20 
Joao Batista,Lisboa, 06 10 15 20 
Rogerio Pereira,Guarda, 02 06 14 16 
David Seabra,Setubal, 03 07 14 16 
Carla Pereira,Braga, 03 06 16 19 
Luisa Jesus,Setubal, 02 03 13 16 
Joao Pinto,Braga, 01 08 12 18 
Maria Melo,Lisboa, 05 10 13 19 
Soraia Jesus,Porto, 03 04 12 19 
Julio Jesus,Viana do Castelo, 03 04 06 18 
Diogo Costa,Setubal, 04 08 13 18 
Filipe Barbosa,Vila Real, 02 09 10 20 
Inacio Marques,Beja, 06 10 16 18 
Luis Santos,Santarem, 09 12 14 15 
Soraia Marinho,Braganca, 03 04 07 09 
Daniel Abreu,Portalegre, 07 09 15 19 
Eduarda Gomes,Beja, 10 11 14 20 
Alexandra Vilela,Porto, 03 10 16 18 
Daniela Barbosa,Leiria, 01 10 13 20 
Xavier Pinho,Porto, 02 05 16 17 
Pedro Lopes,Faro, 05 06 14 18 
Diogo Abreu,Coimbra, 08 11 17 18 
Luis Seabra,Castelo Branco, 02 11 15 17 
Helena Aguiar,Evora, 02 04 11 15 
Paula Nunes,Coimbra, 01 05 11 12 
Carla Pinto,Setubal, 02 10 16 18 
Daniela Jesus,Coimbra, 02 09 11 20 
Daniela Bastos,Leiria, 11 14 18 19 
Beatriz Marinho,Beja, 03 07 10 12 
Alexandre Jesus,Evora, 08 14 15 16 
Luis Jesus,Coimbra, 03 04 11 14 
Antonio Chaves,Viana do Castelo, 01 05 16 19 
Xavier Pinto,Santarem, 11 12 14 15 
Bernardo Vilela,Evora, 11 15 19 20 
Fernanda Morais,Beja, 11 14 17 20 
Zacarias Gomes,Setubal, 03 04 15 18 
David Costa,Leiria, 03 05 06 13 
Eduarda Chaves,Castelo Branco, 02 05 09 13 
Alexandre Santos,Guarda, 08 11 16 20 
Carlos Vilela,Faro, 05 13 14 15 
Sonia Morais,Lisboa, 02 04 05 06 
Zacarias Pinho,Guarda, 03 06 09 18 
David Marinho,Aveiro, 02 05 07 16 
Joao Bastos,Evora, 01 13 19 20 
Eduarda Jesus,Porto, 07 13 15 20 
Agostinho Trindade,Guarda, 08 11 15 16 
Agostinho Lopes,Lisboa, 05 08 15 20 
Paula Trindade,Santarem, 03 08 13 15 
Paulo Costa,Viana do Castelo, 03 09 14 18 
Carlos Aguiar,Evora, 12 13 16 18 
Daniela Aguiar,Castelo Branco, 03 17 19 20 
Soraia Oliveira,Guarda, 06 10 11 17 
Beatriz Andrade,Leiria, 05 06 15 16 
Ana Seabra,Braga, 01 15 17 18 
Fernando Jesus,Guarda, 10 11 16 18 
Sonia Andrade,Viseu, 01 04 18 19 
Diogo Gomes,Faro, 10 17 18 20 
Filipe Vilela,Setubal, 07 10 11 13 
Ana Seabra,Coimbra, 10 11 13 14 
Fernando Nunes,Braganca, 05 16 17 20 
Paulo Aguiar,Leiria, 03 12 15 20 
Bernardo Pereira,Braganca, 01 02 16 17 
Soraia Abreu,Viseu, 03 08 11 20 
Joao Costa,Coimbra, 08 11 13 18 
Luisa Rodrigues,Guarda, 05 09 10 19 
Filipa Lopes,Guarda, 01 03 07 19 
Soraia Silva,Aveiro, 06 11 14 18 
Susana Trindade,Evora, 05 12 15 17 
Inacio Andrade,Faro, 05 10 16 20 
Luisa Silva,Guarda, 03 05 10 13 
Eduardo Costa,Coimbra, 05 09 10 12 
Daniela Nunes,Porto, 06 11 19 20 
Zacarias Salgado,Santarem, 03 05 09 18 
Zacarias Andrade,Viseu, 03 09 13 17 
Bernardo Barbosa,Setubal, 02 08 15 18 
Antonio Pinto,Santarem, 07 09 12 13 
Ana Teixeira,Guarda, 05 06 15 16 
Xavier Melo,Beja, 01 09 11 14 
Beatriz Pascoal,Aveiro, 01 06 07 08 
Bernardo Aguiar,Faro, 07 15 16 17 
Joao Marinho,Portalegre, 02 11 16 20 
Diogo Pinto,Viseu, 06 16 19 20 
Alexandre Seabra,Coimbra, 10 12 15 17 
Bernardo Salgado,Lisboa, 04 06 08 11 
David Batista,Coimbra, 02 03 06 16 
Eduardo Nunes,Coimbra, 09 13 14 15 
Joana Seabra,Viseu, 05 07 17 19 
Beatriz Barbosa,Aveiro, 02 03 14 18 
Paula Batista,Evora, 04 05 07 19 
Luisa Vilela,Viseu, 10 15 16 19 
Beatriz Rodrigues,Faro, 01 02 07 12 
Joao Jesus,Faro, 11 12 15 19 
Zacarias Chaves,Santarem, 06 11 15 18 
Alexandre Oliveira,Braga, 01 11 19 20 
Filipa Lopes,Vila Real, 01 16 17 20 
Joana Abreu,Portalegre, 01 03 11 19 
Luis Silva,Braga, 07 12 16 17 
Helena Marinho,Portalegre, 02 09 10 15 
Susana Costa,Porto, 06 10 13 15 
Daniela Rodrigues,Porto, 04 09 13 15 
Susana Pereira,Evora, 12 13 16 18 
Filipe Melo,Faro, 07 08 12 15 
Antonio Santos,Leiria, 05 16 17 20 
Fernando Jesus,Castelo Branco, 01 04 14 16 
Luisa Silva,Beja, 04 08 12 16 
Soraia Salgado,Evora, 02 13 16 20 
Carla Marinho,Lisboa, 01 08 09 17 
Julio Aguiar,Beja, 04 07 08 14 
Alexandre Melo,Viana do Castelo, 05 06 13 19 
Soraia Santos,Beja, 05 14 18 20 
Inacio Pereira,Coimbra, 04 06 16 20 
Pedro Andrade,Braganca, 04 06 13 16 
Filipe Pascoal,Lisboa, 05 09 14 16 
Julio Santos,Guarda, 04 09 15 18 
Daniel Nunes,Evora, 04 06 11 13 
David Lopes,Faro, 03 06 12 14 
David Chaves,Faro, 03 09 11 19 
Inacio Teixeira,Santarem, 03 09 14 15 
Joana Pinho,Braga, 01 04 07 17 
Eduarda Jesus,Beja, 13 15 16 18 
Filipa Melo,Lisboa, 07 11 19 20 
Jose Salgado,Aveiro, 03 05 09 12 
Joao Costa,Braga, 11 17 19 20 
Julio Trindade,Coimbra, 08 16 19 20 
Eduarda Salgado,Coimbra, 01 04 12 20 
Filipa Marinho,Faro, 03 10 11 20 
Daniel Aguiar,Braga, 03 04 15 19 
Daniela Vilela,Braganca, 03 04 06 08 
Sonia Melo,Castelo Branco, 10 12 14 20 
Carlos Seabra,Leiria, 08 11 12 16 
Rogerio Marinho,Braganca, 02 08 14 20 
Eduarda Marinho,Castelo Branco, 06 09 10 18 
Antonio Costa,Portalegre, 01 03 04 13 
Filipa Abreu,Vila Real, 06 17 19 20 
Daniela Rodrigues,Coimbra, 11 12 14 15 
Filipa Pascoal,Portalegre, 09 14 16 17 
Carla Pinho,Braganca, 03 14 15 19 
Fernando Marinho,Castelo Branco, 03 14 17 20 
Pedro Pinto,Leiria, 04 05 06 20 
David Aguiar,Castelo Branco, 01 02 15 20 
Fernanda Andrade,Portalegre, 03 07 16 17 
Luis Pinto,Castelo Branco, 04 05 07 16 
Agostinho Lopes,Viana do Castelo, 01 05 07 15 
Filipa Morais,Beja, 03 09 15 19 
Julio Pascoal,Setubal, 03 05 13 14 
Xavier Aguiar,Portalegre, 08 10 19 20 
Alexandre Salgado,Aveiro, 04 05 18 19 
Diogo Pinto,Santarem, 11 15 16 19 
Joao Marinho,Vila Real, 01 03 08 17 
Bernardo Morais,Beja, 05 10 17 20 
Daniel Bastos,Porto, 13 14 15 19 
Diogo Bastos,Vila Real, 05 11 13 15 
Carlos Melo,Beja, 05 13 19 20 
Susana Aguiar,Viana do Castelo, 06 10 15 20 
Carla Pinho,Viseu, 03 04 05 11 
Ana Santos,Beja, 03 06 15 16 
Daniela Oliveira,Evora, 05 06 15 17 
Alexandre Teixeira,Braga, 02 16 19 20 
Antonio Gomes,Evora, 07 08 15 17 
Sonia Aguiar,Braga, 01 06 09 17 
Julio Pinto,Evora, 02 05 06 19 
Helena Barbosa,Braga, 03 13 15 16 
Joao Morais,Portalegre, 05 09 12 18 
Soraia Batista,Viana do Castelo, 08 09 10 19 
Susana Salgado,Santarem, 02 03 06 19 
Bernardo Andrade,Castelo Branco, 04 11 16 17 
Alexandra Barbosa,Guarda, 02 11 15 17 
Jose Silva,Evora, 01 08 12 19 
Maria Aguiar,Lisboa, 10 11 12 16 
Beatriz Melo,Lisboa, 03 05 07 14 
Sonia Pascoal,Viseu, 01 14 17 20 
Joao Marques,Porto, 03 08 09 11 
Jose Lopes,Faro, 03 10 13 19 
Xavier Abreu,Porto, 05 12 15 20 
Jose Jesus,Evora, 05 13 14 19 
Joao Batista,Coimbra, 04 07 14 18 
Pedro Melo,Guarda, 07 08 13 15 
Diogo Chaves,Coimbra, 07 15 17 18 
Bernardo Bastos,Viana do Castelo, 02 04 13 20 
Susana Santos,Beja, 03 07 11 13 
Alexandre Batista,Viseu, 04 08 10 16 
Eduardo Teixeira,Setubal, 03 10 11 12 
Pedro Pinto,Vila Real, 04 05 08 14 
Rogerio Marques,Braga, 03 06 07 19 
Susana Bastos,Aveiro, 04 06 07 10 
Bernardo Aguiar,Portalegre, 06 07 10 17 
Fernanda Nunes,Guarda, 07 15 16 18 
Julio Marques,Beja, 05 07 14 15 
Carla Jesus,Santarem, 02 03 09 20 
Inacio Trindade,Vila Real, 02 07 08 13 
Susana Chaves,Aveiro, 07 12 13 16 
Antonio Costa,Guarda, 12 14 18 20 
Filipe Santos,Evora, 03 15 19 20 
Beatriz Nunes,Porto, 02 08 10 12 
Eduarda Barbosa,Evora, 04 08 17 19 
Agostinho Aguiar,Leiria, 07 14 15 20 
Antonio Oliveira,Porto, 07 17 18 19 
Xavier Rodrigues,Braga, 03 07 18 19 
Susana Pinto,Leiria, 03 04 13 14 
Diogo Pinho,Leiria, 01 06 13 19 
Luisa Nunes,Beja, 02 04 09 19 
Xavier Costa,Braga, 04 12 15 18 
Antonio Salgado,Viana do Castelo, 03 10 14 16 
Jose Santos,Braga, 05 12 13 17 
Ana Melo,Braganca, 05 10 11 18 
David Seabra,Viseu, 07 09 16 19 
Beatriz Lopes,Aveiro, 03 04 07 18 
Fernanda Morais,Viana do Castelo, 01 04 14 17 
Rogerio Aguiar,Leiria, 03 04 05 18 
Filipa Gomes,Santarem, 07 14 15 20 
Zacarias Jesus,Viseu, 03 09 11 16 
Beatriz Jesus,Vila Real, 04 06 09 14 
Susana Oliveira,Portalegre, 02 03 10 18 
Julio Nunes,Leiria, 01 05 17 18 
Alexandre Marinho,Castelo Branco, 04 06 14 19 
Fernanda Marques,Braga, 09 14 15 16 
Zacarias Pascoal,Portalegre, 03 04 05 12 
Luis Bastos,Porto, 03 14 17 19 
Ana Silva,Evora, 07 14 16 19 
Eduardo Pinto,Porto, 07 10 14 18 
Antonio Jesus,Portalegre, 02 08 16 17 
Agostinho Rodrigues,Guarda, 03 04 05 18 
Joana Barbosa,Leiria, 03 05 06 20 
Luisa Batista,Portalegre, 03 07 08 15 
Susana Melo,Braga, 01 02 06 10 
Eduardo Santos,Lisboa, 02 04 12 18 
Filipa Abreu,Coimbra, 03 05 15 19 
Carlos Abreu,Viana do Castelo, 01 05 10 12 
Eduardo Santos,Coimbra, 06 10 12 15 
Susana Rodrigues,Coimbra, 01 03 06 07 
Paula Salgado,Evora, 04 06 09 18 
David Abreu,Aveiro, 06 11 17 18 
Paulo Pinto,Vila Real, 03 04 06 20 
Carla Costa,Castelo Branco, 03 08 18 19 
Joana Jesus,Castelo Branco, 01 02 04 18 
Ana Marinho,Leiria, 04 11 15 18 
Daniel Bastos,Viseu, 05 06 19 20 
Eduardo Pinto,Viana do Castelo, 04 10 12 20 
Beatriz Abreu,Castelo Branco, 05 13 19 20 
Soraia Morais,Santarem, 09 13 17 18 
Maria Andrade,Braganca, 05 08 09 17 
Inacio Barbosa,Viseu, 08 09 14 20 
Fernanda Nunes,Porto, 03 13 16 18 
Filipe Pinho,Braganca, 01 04 05 13 
Beatriz Aguiar,Viseu, 11 15 16 20 
Soraia Abreu,Evora, 05 06 09 16 
Xavier Costa,Evora, 05 13 15 20 
Paulo Aguiar,Setubal, 01 04 11 20 
Carlos Seabra,Coimbra, 06 10 11 15 
Susana Andrade,Porto, 04 06 11 20 
Sonia Pascoal,Leiria, 01 02 08 12 
Pedro Vilela,Setubal, 02 06 13 19 
Alexandre Pereira,Guarda, 01 02 14 18 
Joana Rodrigues,Beja, 06 07 08 17 
Luis Gomes,Viseu, 05 12 13 19 
Antonio Oliveira,Leiria, 02 04 12 19 
Xavier Aguiar,Coimbra, 09 14 15 16 
Xavier Pinto,Portalegre, 03 04 08 09 
Joao Costa,Coimbra, 04 14 17 19 
Carlos Barbosa,Setubal, 08 10 11 13 
Joao Abreu,Beja, 01 11 12 17 
Diogo Pinho,Lisboa, 02 09 12 14 
Carla Aguiar,Portalegre, 03 11 16 19 
Soraia Vilela,Santarem, 01 03 06 17 
Agostinho Silva,Vila Real, 01 09 10 19 
Alexandre Silva,Vila Real, 02 05 08 20 
Rogerio Marques,Guarda, 01 06 16 18 
Filipa Vilela,Beja, 05 12 13 19 
Bernardo Lopes,Beja, 01 02 07 15 
Maria Salgado,Portalegre, 04 10 11 20 
Sonia Santos,Porto, 02 05 06 10 
Beatriz Batista,Lisboa, 01 05 18 20 
Joana Jesus,Guarda, 06 07 15 20 
Inacio Gomes,Vila Real, 03 10 13 19 
Filipe Abreu,Lisboa, 09 16 17 20 
Beatriz Vilela,Viseu, 05 06 08 09 
Bernardo Chaves,Castelo Branco, 02 04 05 08 
Julio Gomes,Castelo Branco, 10 14 15 18 
Zacarias Pinto,Portalegre, 07 08 10 13 
Joao Batista,Faro, 04 08 10 11 
Antonio Melo,Evora, 06 08 14 18 
Joao Morais,Braganca, 08 10 11 18 
Inacio Rodrigues,Guarda, 02 08 16 19 
Diogo Andrade,Guarda, 03 05 09 16 
Rogerio Batista,Aveiro, 05 09 10 11 
Filipa Aguiar,Vila Real, 04 08 10 13 
Paula Oliveira,Leiria, 03 04 08 19 
Xavier Aguiar,Vila Real, 03 10 13 18 
Joana Barbosa,Santarem, 01 09 10 12 
Susana Pereira,Porto, 01 04 05 08 
Soraia Batista,Santarem, 01 06 10 13 
Carlos Marinho,Faro, 02 04 16 19 
Daniela Nunes,Braga, 02 05 09 14 
Fernando Salgado,Guarda, 01 02 11 14 
